event_id,frame_id,player_id,team,marginal_pc,importance_score
44,1915,Home_3,Home,0.000582,0.0007
44,1915,Home_5,Home,0.089883,0.1038
44,1915,Home_6,Home,0.016257,0.0188
44,1915,Home_7,Home,0.002469,0.0029
44,1915,Home_8,Home,0.004046,0.0047
45,1936,Away_15,Away,0.004845,0.0056
45,1936,Away_18,Away,0.132569,0.1531
45,1936,Away_20,Away,0.12529,0.1446
45,1936,Away_21,Away,0.011402,0.0132
45,1936,Away_23,Away,0.012752,0.0147
45,1936,Away_24,Away,0.003145,0.0036
45,1936,Home_10,Home,0.06345,0.0733
45,1936,Home_2,Home,0.005645,0.0065
45,1936,Home_5,Home,0.05979,0.069
45,1936,Home_6,Home,0.007829,0.009
45,1936,Home_7,Home,0.006299,0.0073
45,1936,Home_8,Home,0.004593,0.0053
45,1936,Home_9,Home,0.146317,0.1689
46,2024,Away_18,Away,0.00391,0.0045
46,2024,Away_20,Away,0.064107,0.074
46,2024,Away_21,Away,0.067274,0.0777
46,2024,Away_22,Away,0.012406,0.0143
46,2024,Away_23,Away,0.027063,0.0312
46,2024,Away_24,Away,0.022705,0.0262
46,2024,Home_1,Home,0.007927,0.0092
46,2024,Home_10,Home,0.066249,0.0765
46,2024,Home_2,Home,0.025413,0.0293
46,2024,Home_3,Home,0.016557,0.0191
46,2024,Home_4,Home,0.004619,0.0053
46,2024,Home_5,Home,0.035547,0.041
46,2024,Home_6,Home,0.011018,0.0127
46,2024,Home_7,Home,0.064351,0.0743
46,2024,Home_9,Home,0.102048,0.1178
48,2285,Away_21,Away,0.16841,0.1944
48,2285,Away_24,Away,0.068303,0.0789
48,2285,Home_10,Home,0.119558,0.138
48,2285,Home_3,Home,0.09527,0.11
48,2285,Home_7,Home,0.291836,0.3369
48,2285,Home_8,Home,0.013547,0.0156
49,2350,Away_18,Away,0.005811,0.0067
49,2350,Away_20,Away,0.22152,0.2557
49,2350,Away_24,Away,0.025983,0.03
49,2350,Home_10,Home,0.026757,0.0309
49,2350,Home_2,Home,0.000652,0.0008
49,2350,Home_3,Home,0.008407,0.0097
49,2350,Home_5,Home,0.098624,0.1139
49,2350,Home_6,Home,0.068119,0.0786
49,2350,Home_7,Home,0.016649,0.0192
50,2370,Away_18,Away,0.00845,0.0098
50,2370,Away_20,Away,0.242465,0.2799
50,2370,Away_21,Away,0.059959,0.0692
50,2370,Away_24,Away,0.013469,0.0156
50,2370,Home_2,Home,0.000187,0.0002
50,2370,Home_3,Home,0.004644,0.0054
50,2370,Home_5,Home,0.124906,0.1442
50,2370,Home_6,Home,0.076756,0.0886
50,2370,Home_7,Home,0.02976,0.0344
56,2708,Away_15,Away,0.024176,0.0279
56,2708,Away_16,Away,0.036163,0.0418
56,2708,Away_17,Away,0.026651,0.0308
56,2708,Away_18,Away,0.006649,0.0077
56,2708,Away_19,Away,0.047142,0.0544
